Country,C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy,Highest educational level,Age,Scale of incomes,Sex,Strong Leader,Expert Non Govt Person,Signing a petition,Joining unofficial strikes
360,1,1,1,1,1,1,1,10,1,41.0,1,2,3,2,3,3
360,2,2,2,2,2,2,2,5,2,43.0,5,1,3,2,3,3
360,3,2,2,1,2,2,2,10,3,46.0,7,1,1,2,3,3
360,3,3,1,1,3,2,3,6,0,30.0,1,1,1,2,3,3
360,3,3,3,2,3,3,2,10,1,44.0,3,1,2,3,1,3
360,2,2,1,1,2,1,2,10,2,33.0,8,2,1,2,3,1
360,2,2,1,3,4,2,2,1,1,75.0,1,2,1,3,3,3
360,3,3,3,2,4,2,3,7,2,30.0,5,2,3,2,1,3
360,2,2,2,3,3,4,2,8,6,38.0,5,1,2,3,1,3
360,3,3,3,3,3,3,2,8,6,29.0,8,2,2,2,2,3
360,2,2,2,1,3,3,1,10,3,46.0,8,1,3,2,2,3
360,2,4,4,4,4,4,4,10,6,40.0,8,2,1,1,3,3
360,2,1,2,1,3,1,1,9,6,36.0,6,1,2,2,3,2
360,1,3,4,3,4,3,2,9,6,45.0,5,1,4,4,2,3
360,2,3,3,2,3,2,2,8,3,49.0,5,1,3,3,1,3
360,3,2,3,2,3,3,2,10,6,35.0,5,1,1,1,2,3
360,2,1,2,1,2,2,1,10,6,42.0,6,1,3,3,2,3
360,3,2,2,2,2,2,2,8,3,43.0,5,2,2,2,3,3
360,2,3,3,3,3,3,3,8,3,31.0,5,1,2,2,2,3
360,3,2,2,2,3,2,2,7,3,19.0,3,1,2,2,3,2
360,3,3,3,2,4,3,3,10,3,26.0,8,1,1,1,2,2
360,3,2,2,2,3,2,2,6,2,30.0,6,1,2,2,3,3
360,2,2,2,1,2,1,1,4,1,57.0,5,2,1,2,3,2
360,3,1,1,1,3,2,3,9,2,29.0,5,1,2,1,3,3
360,2,2,2,2,1,2,2,9,2,59.0,7,1,1,2,3,3
360,2,1,1,1,2,2,1,9,3,22.0,7,2,1,2,3,3
360,2,2,2,1,2,1,1,8,0,66.0,2,1,1,2,3,3
360,2,3,3,3,4,3,2,8,3,54.0,3,1,2,3,3,3
360,3,4,4,2,2,2,1,6,0,60.0,1,2,2,2,3,3
360,2,2,2,2,2,2,3,10,3,23.0,6,2,2,3,2,2
360,1,1,1,1,1,1,2,8,3,53.0,5,1,1,2,3,3
360,2,2,2,1,2,1,3,10,2,52.0,5,2,1,2,3,3
360,2,1,1,1,2,1,1,9,1,76.0,5,1,,2,3,3
360,2,3,3,1,3,3,2,7,1,58.0,5,2,4,2,2,3
360,3,3,2,2,3,2,2,10,3,58.0,7,1,2,2,2,3
360,2,2,2,2,3,2,2,9,3,21.0,7,2,2,2,2,2
360,4,2,4,2,3,2,3,10,3,42.0,3,1,4,2,1,1
360,3,1,1,1,3,1,1,8,0,56.0,4,1,2,2,1,3
360,2,2,2,2,2,2,2,10,2,34.0,5,1,3,3,3,3
360,1,2,3,2,3,2,2,9,3,37.0,7,1,1,2,3,3
360,3,2,2,2,3,3,2,9,3,19.0,7,1,2,3,3,2
360,2,3,3,3,3,3,4,8,3,49.0,3,2,3,,3,3
360,2,2,2,1,3,2,2,10,2,34.0,2,2,1,2,3,3
360,4,4,,,4,2,2,9,1,35.0,3,2,2,1,2,2
360,3,2,2,2,3,2,2,10,3,20.0,6,2,1,2,2,2
360,4,3,4,3,4,3,3,6,2,38.0,5,2,3,,3,3
360,3,1,2,1,4,2,3,10,2,39.0,3,2,3,3,3,3
360,3,3,3,2,2,2,2,10,2,39.0,1,2,3,3,3,3
360,3,2,3,3,3,3,3,10,6,53.0,5,2,4,2,2,3
360,3,2,2,3,3,2,2,7,5,28.0,7,2,2,2,3,3
360,3,2,3,2,4,2,3,9,3,52.0,5,1,2,2,3,3
360,2,2,3,2,3,2,2,8,7,43.0,7,2,4,3,2,3
360,3,3,3,3,3,3,3,8,5,28.0,7,2,2,2,3,3
360,2,2,2,1,2,2,1,9,5,54.0,6,2,4,2,3,3
360,2,2,2,1,3,2,2,8,3,55.0,1,2,1,2,3,3
360,2,2,2,2,2,2,2,8,7,24.0,5,2,3,2,2,3
360,2,3,4,3,4,2,2,10,5,46.0,6,2,3,2,3,3
360,1,1,1,1,1,2,1,10,3,19.0,5,2,2,3,2,3
360,3,2,3,2,3,3,2,9,3,65.0,6,2,2,3,3,3
360,3,2,2,2,3,2,1,10,5,25.0,5,2,2,2,3,3
360,3,2,2,2,3,2,2,10,3,18.0,7,2,2,2,2,2
360,3,1,1,1,3,1,2,10,3,35.0,7,1,3,3,3,3
360,3,2,2,2,2,2,3,10,3,49.0,4,2,4,2,3,3
360,3,3,2,2,2,3,2,10,2,31.0,4,2,3,3,3,3
360,2,2,2,2,2,2,2,6,3,23.0,5,2,4,4,3,3
360,1,4,4,3,4,1,1,8,2,39.0,1,2,2,2,3,3
360,1,1,1,1,1,4,1,10,0,55.0,3,2,1,1,3,3
360,3,1,2,2,3,2,2,10,6,62.0,5,1,3,3,3,3
360,3,3,3,3,3,2,3,7,3,61.0,5,1,2,3,3,3
360,2,1,1,1,2,2,1,8,3,18.0,8,2,3,4,2,3
360,3,3,3,3,3,3,3,8,3,31.0,4,2,3,3,2,2
360,1,2,1,3,3,1,2,6,3,25.0,7,2,1,2,3,3
360,3,2,3,2,3,2,2,9,3,62.0,4,1,2,3,3,3
360,3,3,2,2,2,2,3,8,3,54.0,6,1,3,2,2,3
360,3,4,3,3,4,3,3,8,3,22.0,5,2,1,2,1,3
360,3,2,2,2,2,1,2,10,5,33.0,6,2,2,3,2,2
360,2,3,1,1,3,2,2,10,3,48.0,5,2,2,3,3,3
360,3,3,3,3,4,3,3,8,3,33.0,5,2,2,2,3,2
360,4,4,4,4,4,3,4,10,6,36.0,6,2,1,2,3,3
360,3,2,2,2,3,3,2,8,3,21.0,7,2,1,2,3,3
360,2,2,2,1,3,3,2,10,6,65.0,5,1,1,1,3,3
360,3,3,3,2,3,2,3,5,5,25.0,7,1,3,3,2,2
360,3,2,3,2,3,2,3,10,3,61.0,1,1,2,3,3,3
360,3,2,4,3,4,2,4,9,3,37.0,7,2,1,1,3,3
360,3,3,3,2,2,2,2,10,6,23.0,8,2,4,4,3,3
360,1,1,2,2,2,2,2,7,5,23.0,5,2,2,2,3,3
360,3,2,2,2,2,2,2,8,7,32.0,7,2,3,3,2,3
360,3,4,4,4,4,2,3,10,6,27.0,6,2,4,1,2,3
360,1,1,1,1,1,1,1,9,3,43.0,7,1,1,1,3,3
360,2,1,2,2,3,2,2,10,3,18.0,7,2,3,3,2,2
360,2,2,2,2,3,2,3,8,5,44.0,9,1,3,2,3,3
360,2,3,3,3,4,2,2,8,6,39.0,7,1,1,1,2,3
360,2,2,2,2,2,3,2,8,3,19.0,8,2,2,2,2,3
360,2,2,2,2,2,2,3,10,3,21.0,7,2,2,2,2,3
360,3,3,3,2,4,2,3,9,6,42.0,5,2,2,2,2,2
360,3,2,3,3,3,2,2,9,6,48.0,6,1,1,1,2,1
360,4,4,3,4,4,4,3,10,3,40.0,7,2,3,4,2,2
360,3,2,2,2,3,2,3,10,5,24.0,6,2,2,2,3,3
360,2,2,2,2,2,2,1,10,0,55.0,10,2,3,4,3,3
360,2,3,4,3,4,2,3,6,3,33.0,8,2,1,1,2,3
360,2,3,2,2,2,2,3,10,2,18.0,7,2,2,2,3,3
360,2,1,2,1,1,2,1,10,3,20.0,8,1,1,1,3,3
360,2,2,2,2,2,3,1,10,0,68.0,5,2,1,2,3,3
360,3,2,3,2,4,3,2,10,2,18.0,8,2,3,3,3,3
360,3,3,3,3,3,2,4,8,3,18.0,6,2,2,2,2,3
360,4,2,3,3,4,3,3,10,3,20.0,5,2,2,3,2,3
360,1,2,2,1,2,1,1,7,0,57.0,1,1,1,3,3,3
360,2,2,2,2,2,2,2,8,6,60.0,4,1,1,2,2,3
360,2,2,2,,2,2,2,10,1,47.0,1,1,2,2,3,1
360,3,2,2,2,3,2,2,3,1,34.0,5,2,2,3,2,3
360,1,1,1,1,1,1,1,3,1,25.0,3,1,1,4,3,3
360,2,2,2,2,2,2,2,8,2,33.0,5,2,2,2,3,2
360,3,3,2,2,3,3,1,3,1,60.0,1,2,1,2,2,3
360,2,2,2,2,3,2,2,10,1,66.0,6,1,2,2,3,3
360,2,1,2,2,1,2,2,7,2,19.0,5,2,3,2,3,3
360,4,1,1,2,2,2,2,1,2,26.0,9,2,2,2,3,3
360,3,3,3,3,3,3,3,10,3,35.0,7,1,3,1,3,2
360,1,1,1,1,1,1,1,10,1,35.0,1,2,4,4,2,2
360,3,3,3,3,3,3,3,10,2,27.0,5,2,1,1,2,3
360,2,1,1,2,2,1,1,2,1,24.0,1,1,2,3,3,2
360,2,3,2,2,4,2,2,8,3,20.0,8,1,2,2,3,3
360,2,2,3,1,2,3,3,10,3,69.0,4,1,4,1,1,3
360,2,1,2,1,1,3,1,9,1,45.0,5,2,4,3,2,2
360,3,3,2,3,3,2,2,8,2,24.0,7,2,4,4,2,2
360,2,1,1,1,2,1,1,10,2,53.0,2,2,3,4,2,3
360,1,2,2,1,2,2,2,9,3,43.0,3,2,3,4,2,3
360,3,3,2,2,3,,,7,1,45.0,4,2,,,,3
360,3,2,2,2,3,2,2,5,3,20.0,5,1,2,2,2,2
360,2,3,1,1,3,1,3,9,2,45.0,1,1,2,4,3,3
360,3,3,3,3,3,2,2,4,3,20.0,6,2,1,2,2,3
360,2,1,2,2,2,1,2,10,3,44.0,6,1,3,3,1,3
360,3,3,3,2,2,2,2,1,2,42.0,3,1,2,2,3,2
360,2,2,2,2,3,3,2,8,3,64.0,5,1,3,2,3,2
360,3,2,2,2,3,3,3,8,3,55.0,8,1,2,2,1,3
360,1,1,1,1,3,3,1,1,1,53.0,10,1,,,3,3
360,3,3,3,3,3,3,3,8,6,38.0,5,1,2,2,3,3
360,3,1,2,2,2,2,2,10,1,54.0,4,1,2,1,3,3
360,3,2,1,1,2,1,1,10,3,58.0,6,1,4,4,3,3
360,3,1,1,1,4,1,2,10,1,70.0,1,1,2,2,3,3
360,2,2,1,1,1,2,2,7,2,18.0,3,2,2,2,3,3
360,2,2,2,2,3,2,2,8,1,46.0,3,2,3,3,3,3
360,2,3,3,1,3,2,2,7,3,45.0,3,1,2,1,2,3
360,3,3,3,2,3,2,2,9,3,44.0,7,1,4,4,2,3
360,3,2,2,1,3,3,3,9,1,62.0,3,1,2,2,3,3
360,4,2,2,2,2,2,2,1,0,80.0,1,1,3,3,3,3
360,3,2,2,2,3,2,2,9,3,23.0,5,1,2,2,3,2
360,3,2,2,2,3,2,2,10,1,42.0,1,1,,,3,1
360,4,2,3,1,4,2,4,,1,74.0,1,1,1,2,3,3
360,3,2,2,2,2,2,2,10,2,38.0,5,2,4,2,3,3
360,3,2,2,2,2,2,2,7,1,27.0,5,2,2,2,1,3
360,3,2,2,3,4,2,2,10,2,29.0,8,2,3,2,3,3
360,2,2,1,3,3,3,2,10,6,47.0,4,1,4,1,2,2
360,3,4,3,3,4,2,3,9,1,48.0,3,1,3,2,3,3
360,3,3,3,3,3,2,2,10,1,38.0,6,2,,2,2,3
360,2,2,2,2,3,2,2,10,5,44.0,5,1,3,2,2,2
360,3,2,1,1,2,2,2,9,1,40.0,1,2,1,2,3,3
360,3,3,3,2,3,3,2,9,1,42.0,5,1,1,1,3,3
360,2,2,2,2,2,3,2,7,1,21.0,6,2,1,2,3,3
360,3,2,2,2,3,2,3,9,3,36.0,5,1,3,3,3,3
360,1,2,1,1,4,1,1,8,0,40.0,10,2,1,4,3,3
360,2,2,2,3,3,2,3,9,5,29.0,6,2,3,2,3,2
360,2,1,1,1,4,4,2,10,0,60.0,1,2,3,2,3,3
360,2,2,3,1,2,2,2,9,3,38.0,4,2,3,4,3,3
360,2,2,3,1,2,2,2,10,1,50.0,3,1,2,2,3,3
360,2,2,2,2,2,2,2,10,1,59.0,1,2,2,2,3,3
360,3,3,3,3,3,3,3,10,3,37.0,7,2,2,2,2,3
360,3,3,3,2,2,2,3,9,3,51.0,4,1,2,2,2,3
360,3,1,1,1,3,1,1,10,0,60.0,5,1,2,2,1,1
360,2,1,1,1,2,1,3,5,1,39.0,4,2,4,4,3,3
360,2,1,1,1,2,1,1,10,1,68.0,4,1,4,4,3,3
360,3,1,1,2,3,2,3,10,3,69.0,3,1,3,3,3,3
360,2,1,2,1,3,1,1,10,3,38.0,2,1,2,2,3,3
360,3,3,3,3,4,3,3,10,3,30.0,1,1,2,2,3,3
360,3,1,3,2,3,3,3,10,1,47.0,5,1,3,2,3,3
360,2,1,2,1,4,2,2,8,1,53.0,3,2,1,2,3,3
360,3,3,3,3,3,2,3,5,2,40.0,3,2,3,3,1,3
360,2,2,1,1,3,2,1,10,3,38.0,5,1,4,3,2,3
360,2,2,3,1,4,2,1,9,2,62.0,1,2,2,4,3,3
360,3,3,3,3,3,3,3,9,3,50.0,4,1,1,2,2,3
360,2,1,2,4,4,3,1,5,6,19.0,7,1,4,2,3,3
360,1,1,1,2,4,1,1,10,3,53.0,5,1,4,3,3,3
360,3,3,3,3,3,3,3,8,3,28.0,7,2,4,2,3,3
360,1,3,3,2,3,2,2,10,3,38.0,3,1,2,2,3,3
360,3,3,2,3,4,2,3,10,3,35.0,5,2,1,2,3,3
360,2,2,2,1,2,2,2,10,3,41.0,1,2,4,4,3,3
360,4,1,2,3,4,3,3,8,3,60.0,1,1,4,,3,3
360,3,1,3,1,,2,2,9,1,60.0,3,1,1,3,3,3
360,1,4,,,,,1,10,1,59.0,1,1,1,2,,3
360,2,3,2,2,2,2,2,10,0,59.0,5,1,3,3,1,3
360,3,1,1,1,1,1,1,10,2,23.0,5,1,2,2,2,2
360,2,1,1,1,4,1,1,5,2,53.0,1,2,2,2,3,3
360,3,3,2,2,3,3,3,10,2,33.0,4,2,1,2,3,3
360,2,3,3,4,2,2,1,10,1,47.0,5,2,4,1,1,2
360,1,1,1,1,1,1,1,10,1,38.0,1,2,1,1,3,2
360,2,3,3,2,2,2,2,9,2,31.0,5,2,2,2,3,2
360,4,3,1,4,4,4,2,9,0,54.0,9,2,4,4,3,3
360,4,3,2,1,3,1,3,1,1,45.0,1,2,4,2,1,3
360,4,3,2,3,3,2,3,10,2,31.0,4,2,4,4,3,3
360,2,1,1,1,2,1,2,9,1,66.0,7,2,2,2,3,3
360,3,3,3,3,4,2,3,7,3,25.0,5,1,2,2,2,2
360,3,3,3,3,3,3,3,5,2,37.0,5,1,2,2,3,3
360,2,2,2,2,2,2,1,10,2,48.0,1,2,3,3,3,3
360,2,1,1,1,3,2,2,10,3,42.0,1,1,3,2,3,3
360,2,2,2,2,3,2,2,5,0,62.0,5,2,2,4,3,3
360,3,1,3,3,4,3,3,9,2,42.0,5,1,3,2,1,1
360,3,2,1,1,2,2,1,10,3,24.0,5,2,1,2,3,3
360,2,2,2,2,2,2,2,10,2,47.0,6,1,3,3,2,2
360,2,2,2,2,2,2,1,10,6,32.0,6,2,4,4,2,3
360,2,1,2,2,3,2,1,8,1,66.0,1,1,1,2,3,3
360,3,3,3,3,4,2,2,9,3,33.0,4,1,4,4,3,3
360,3,2,1,1,3,2,2,10,1,48.0,2,1,2,3,3,3
360,2,2,2,2,4,2,1,9,1,52.0,6,2,2,4,3,3
360,3,2,2,2,3,2,2,10,2,55.0,1,1,2,2,3,3
360,2,2,2,1,2,2,1,10,1,38.0,1,2,1,2,3,3
360,3,4,4,4,4,3,4,10,0,40.0,1,1,2,1,3,3
360,3,1,1,1,2,1,1,10,0,51.0,1,1,1,1,3,3
360,4,3,1,1,1,1,1,10,1,63.0,1,2,2,4,3,3
360,2,2,3,3,3,3,2,10,3,32.0,8,2,3,3,2,3
360,3,2,2,1,3,2,1,10,3,32.0,3,1,3,1,3,3
360,3,2,3,3,3,2,3,10,2,37.0,5,2,3,2,3,3
360,3,3,2,2,3,2,2,10,3,34.0,5,2,2,2,3,3
360,3,3,1,1,3,1,1,10,0,55.0,2,2,3,1,3,3
360,2,1,1,1,1,1,1,10,0,46.0,3,2,1,1,3,3
360,2,2,2,2,2,2,2,10,3,28.0,3,1,3,2,3,3
360,3,2,2,2,3,1,3,9,3,49.0,6,2,1,1,3,3
360,3,3,2,1,2,1,1,10,1,33.0,5,2,1,1,3,3
360,3,2,1,1,4,3,3,6,3,27.0,1,1,3,4,2,3
360,2,3,3,3,3,3,2,10,3,31.0,2,1,3,2,3,3
360,4,2,3,1,2,2,1,10,0,65.0,3,2,1,2,3,2
360,2,2,2,2,3,2,2,,0,60.0,2,2,,,3,3
360,3,1,1,1,2,2,1,9,1,64.0,3,1,4,2,3,3
360,2,2,2,2,2,2,2,8,0,59.0,2,2,2,2,3,3
360,3,1,1,1,3,1,1,10,3,37.0,3,1,4,1,3,3
360,3,2,2,2,3,2,2,8,1,70.0,3,1,3,3,3,3
360,3,3,3,4,2,3,2,8,5,31.0,3,1,3,2,2,3
360,1,1,1,1,3,1,1,9,0,70.0,6,2,2,1,3,3
360,2,1,2,2,2,2,2,10,3,32.0,8,1,4,4,2,3
360,3,3,3,3,3,2,4,10,3,34.0,4,2,2,2,3,3
360,2,2,3,2,3,2,3,9,3,47.0,3,1,4,3,3,3
360,3,2,2,2,4,2,2,10,3,39.0,3,2,4,2,1,3
360,3,1,3,1,3,3,1,10,0,51.0,8,2,1,2,2,3
360,3,2,1,2,2,2,2,4,2,31.0,4,1,2,1,3,2
360,3,2,2,2,3,2,2,9,3,19.0,5,2,3,3,2,3
360,4,3,2,2,3,3,2,10,2,38.0,7,1,3,3,1,3
360,3,3,1,1,3,1,3,4,1,28.0,6,2,1,2,3,1
360,3,2,2,2,2,2,3,9,2,33.0,7,2,3,3,1,3
360,3,2,2,2,2,3,2,6,0,63.0,7,2,4,3,3,3
360,2,2,2,2,2,2,2,10,0,57.0,6,1,4,3,1,3
360,1,2,3,3,3,2,2,8,1,65.0,7,2,1,3,3,3
360,3,2,1,2,3,2,1,9,0,62.0,1,2,4,2,3,3
360,3,2,2,1,2,1,1,9,2,37.0,5,2,4,1,3,2
360,2,2,2,2,2,2,2,9,0,65.0,6,2,1,1,3,3
360,1,1,1,1,3,2,3,8,1,54.0,1,1,2,3,2,2
360,2,3,3,3,3,3,3,9,6,61.0,5,1,3,3,3,3
360,3,3,3,2,3,2,2,9,2,51.0,1,1,3,4,3,3
360,3,2,2,2,3,2,3,9,2,22.0,6,2,1,2,2,3
360,3,1,1,1,3,2,2,10,1,58.0,5,1,1,2,2,3
360,1,1,1,2,2,2,2,10,0,78.0,9,2,4,2,3,3
360,2,2,2,,,2,,10,2,52.0,1,1,3,3,3,3
360,4,4,2,2,4,3,4,10,1,47.0,1,1,3,2,3,3
360,3,1,2,2,3,1,2,10,3,19.0,3,1,2,3,1,2
360,3,2,4,3,4,2,3,10,3,28.0,8,2,3,3,3,3
360,3,3,3,3,3,2,2,10,3,36.0,4,1,2,2,2,3
360,2,2,2,2,2,2,2,10,0,64.0,6,2,3,2,3,3
360,3,3,2,2,3,3,2,9,5,28.0,5,1,2,2,2,2
360,3,2,2,2,3,1,2,10,3,48.0,5,2,4,2,2,3
360,4,1,2,1,2,2,1,10,2,70.0,1,1,2,2,3,3
360,2,2,3,3,3,2,2,10,3,57.0,6,1,3,2,3,3
360,3,2,3,3,4,2,2,10,2,65.0,1,1,4,2,3,3
360,4,2,2,2,4,2,2,10,1,64.0,5,2,3,2,3,3
360,2,2,2,2,2,2,2,5,5,67.0,5,1,2,2,2,3
360,3,2,2,2,2,2,2,9,1,48.0,5,2,2,2,2,2
360,3,3,3,3,,2,2,5,0,36.0,1,1,2,3,3,3
360,2,2,2,2,4,2,2,10,6,60.0,7,2,2,2,3,3
360,3,2,2,3,4,2,3,10,3,39.0,8,1,2,1,3,2
360,3,3,3,2,3,3,3,8,1,53.0,6,2,1,1,3,3
360,2,3,4,3,4,2,4,10,5,38.0,6,2,1,1,3,3
360,2,2,2,2,3,2,2,10,3,53.0,5,2,2,1,3,3
360,2,2,2,1,3,2,2,10,1,54.0,1,2,2,2,3,3
360,2,2,2,2,3,2,2,10,2,28.0,4,2,4,2,2,3
360,4,2,1,2,3,3,3,10,1,52.0,1,1,3,3,3,3
360,2,3,4,1,3,2,1,8,2,36.0,5,2,4,2,2,2
360,3,3,3,3,4,3,3,8,3,33.0,4,1,4,3,1,3
360,3,2,1,2,4,1,3,10,3,25.0,5,2,4,4,3,3
360,1,1,2,1,4,1,1,10,0,52.0,1,2,2,3,3,3
360,3,3,2,2,3,3,4,7,2,25.0,7,2,3,3,3,3
360,,3,1,1,3,1,3,10,1,39.0,5,2,3,3,3,3
360,4,2,2,2,3,3,4,7,2,28.0,7,2,2,2,3,2
360,,3,2,1,,2,3,10,0,47.0,1,2,3,,3,3
360,2,4,4,1,3,2,1,10,2,47.0,5,2,1,1,1,3
360,3,2,3,3,2,2,2,10,2,38.0,5,2,2,2,3,3
360,2,1,3,3,4,2,2,10,1,43.0,1,1,1,2,3,1
360,1,1,1,1,1,1,1,10,0,68.0,5,1,4,4,3,3
360,4,2,4,1,4,2,1,10,0,66.0,2,2,,2,3,3
360,4,1,1,1,3,2,2,10,1,45.0,1,1,1,2,3,3
360,4,4,1,1,4,4,1,10,0,62.0,1,2,4,1,3,3
360,3,3,2,2,4,3,2,9,0,46.0,2,1,1,2,1,3
360,3,3,3,3,3,3,3,9,1,41.0,1,2,4,1,2,3
360,2,1,1,1,1,1,2,10,1,52.0,5,2,1,1,3,3
360,2,1,1,1,3,1,3,10,2,33.0,6,2,2,1,2,3
360,2,1,2,3,4,2,3,10,2,38.0,1,1,3,3,3,3
360,2,3,3,3,3,2,3,2,1,45.0,1,1,2,2,3,3
360,3,3,2,2,3,2,2,10,1,33.0,1,1,2,3,3,3
360,1,1,1,1,2,2,2,8,3,50.0,7,2,3,2,3,3
360,1,1,1,1,4,1,1,,0,50.0,1,1,4,,3,3
360,3,2,1,1,2,2,2,9,2,33.0,1,2,3,4,3,3
360,1,2,1,2,2,4,2,4,1,58.0,5,2,2,1,3,3
360,1,4,1,1,4,1,1,8,2,33.0,2,1,4,4,3,3
360,1,1,1,1,1,1,1,10,0,65.0,,2,4,4,3,3
360,3,2,3,3,1,2,2,5,3,21.0,5,1,2,2,3,3
360,3,2,3,3,4,2,2,3,1,33.0,5,1,3,4,3,3
360,2,1,1,2,4,2,3,10,3,33.0,5,1,1,2,3,3
360,3,1,2,1,3,2,1,10,3,27.0,4,1,4,3,2,3
360,1,1,2,2,1,2,2,10,0,53.0,1,2,1,1,3,3
360,2,1,1,1,1,1,1,6,3,31.0,7,2,2,2,2,3
360,3,3,2,1,3,1,3,10,2,43.0,1,1,2,2,3,3
360,2,2,2,2,3,1,1,10,2,36.0,6,1,1,1,3,3
360,2,1,1,1,2,2,1,10,1,47.0,4,2,4,4,3,3
360,1,2,2,1,1,1,2,9,2,46.0,7,2,3,3,3,3
360,2,2,2,2,2,2,2,8,3,24.0,4,2,2,2,3,3
360,3,1,1,2,3,2,2,1,1,53.0,1,2,1,2,3,3
360,3,2,2,2,3,2,2,7,1,24.0,4,1,2,2,3,3
360,1,1,1,1,1,1,1,5,0,80.0,5,2,4,4,3,3
360,2,2,1,1,2,2,1,10,0,58.0,5,1,3,2,3,3
360,3,3,3,2,3,2,2,9,3,28.0,4,1,2,2,3,2
360,1,1,1,1,2,1,2,10,3,26.0,1,1,4,4,1,3
360,1,1,1,1,2,1,1,10,1,51.0,5,2,3,1,3,3
360,2,2,2,3,4,2,2,10,3,32.0,4,2,3,3,3,3
360,2,3,2,1,2,1,1,3,1,64.0,4,1,4,4,1,3
360,2,2,1,1,2,2,1,10,3,22.0,7,2,4,4,3,3
360,1,1,1,1,4,1,2,1,1,63.0,1,1,4,2,3,3
360,2,3,3,1,4,1,1,10,1,42.0,1,2,4,1,2,3
360,3,3,3,2,3,3,3,10,2,25.0,2,2,2,2,2,3
360,4,3,1,3,4,2,2,,0,50.0,1,1,1,2,,
360,3,3,2,2,3,2,2,7,2,25.0,4,2,4,3,3,3
360,3,3,2,2,3,2,2,,1,29.0,2,2,,,2,3
360,2,1,1,3,4,1,3,1,1,45.0,1,1,4,3,3,3
360,4,4,2,1,3,1,3,10,1,55.0,2,1,1,1,3,3
360,2,3,3,4,4,2,4,10,2,42.0,5,2,2,2,3,3
360,2,4,2,2,4,3,2,8,1,29.0,4,2,2,2,2,3
360,2,3,1,1,4,3,2,7,3,24.0,5,2,2,1,3,3
360,3,3,2,2,3,2,2,7,3,27.0,6,2,1,3,1,3
360,2,2,2,2,2,2,2,,1,33.0,1,2,3,3,2,3
360,1,2,2,2,2,2,2,9,2,53.0,5,2,4,2,3,3
360,3,3,3,3,3,2,3,6,3,30.0,5,2,3,2,1,3
360,2,3,3,2,3,4,2,5,3,29.0,2,1,2,1,2,2
360,2,4,4,2,4,4,2,10,0,43.0,5,2,1,2,3,2
360,2,1,1,1,2,2,1,10,1,33.0,9,2,1,1,2,3
360,2,2,2,2,2,3,2,10,1,47.0,1,1,1,2,3,3
360,3,3,3,2,4,2,3,8,3,34.0,6,2,1,2,2,3
360,4,4,3,4,4,2,2,8,2,33.0,3,1,2,3,3,3
360,3,1,2,1,3,1,1,5,2,59.0,8,2,2,1,3,3
360,2,2,2,2,2,2,2,10,3,26.0,5,1,4,1,2,3
360,2,4,2,2,3,1,2,10,1,49.0,1,2,2,1,3,3
360,3,1,1,3,3,3,3,10,1,79.0,1,1,4,4,3,3
360,3,1,2,1,2,1,1,9,1,41.0,4,2,1,2,1,3
360,2,1,1,1,3,1,3,10,3,37.0,1,2,4,2,2,3
360,3,3,4,2,4,3,2,10,1,45.0,5,1,2,1,3,3
360,1,2,1,1,1,1,1,5,1,33.0,4,1,2,2,3,3
360,2,2,1,2,4,1,2,10,0,63.0,2,2,2,2,3,3
360,3,3,2,4,4,3,4,10,3,32.0,5,2,2,2,3,3
360,3,2,2,2,3,1,1,9,1,41.0,3,2,3,2,3,3
360,3,1,1,1,2,2,2,8,6,22.0,5,2,2,2,3,3
360,1,2,1,1,3,1,1,9,3,45.0,5,2,2,2,2,2
360,2,1,1,1,3,1,1,8,0,59.0,1,2,3,1,3,3
360,3,3,3,3,3,3,3,9,1,33.0,2,2,3,3,3,2
360,1,3,3,2,4,3,1,10,0,48.0,2,1,1,3,3,3
360,3,2,2,2,2,2,2,8,2,30.0,5,2,2,2,2,3
360,3,2,3,2,3,2,3,9,1,46.0,6,1,2,2,3,3
360,1,3,3,1,3,1,1,8,1,40.0,1,2,3,3,3,3
360,3,2,3,4,3,2,2,8,3,42.0,7,1,4,2,2,3
360,3,4,2,3,3,2,3,7,3,23.0,8,1,2,2,2,1
360,3,3,1,1,2,2,1,7,3,45.0,5,2,1,2,3,3
360,2,4,,1,1,1,4,,0,61.0,5,2,,,3,3
360,3,3,3,2,2,2,3,10,3,25.0,8,2,1,1,3,3
360,2,2,2,2,3,2,2,6,2,31.0,5,1,3,1,3,3
360,3,3,2,3,4,3,3,10,3,38.0,5,1,1,1,2,3
360,2,,2,2,2,2,1,10,0,60.0,10,2,4,,3,3
360,2,3,2,3,3,3,2,1,2,65.0,5,2,2,1,3,3
360,2,2,1,3,3,3,3,10,3,26.0,7,2,3,2,2,3
360,2,2,2,2,3,2,3,9,2,36.0,3,1,2,2,3,3
360,4,3,2,2,3,3,2,8,3,25.0,7,1,3,2,1,2
360,3,2,2,2,2,3,3,7,1,35.0,3,1,2,2,1,3
360,4,3,3,3,3,1,1,4,3,75.0,4,1,3,4,3,3
360,3,2,2,3,3,2,2,10,2,49.0,1,1,3,3,3,3
360,4,1,2,2,2,1,1,9,1,53.0,4,2,1,1,3,3
360,3,3,2,2,3,2,2,1,3,32.0,7,2,2,4,2,3
